1199,591.05
1200,587.8
1201,592.1
1202,589.12
1203,587.56
1204,585.59
1205,570.47
1206,567.24
1207,577.44
1208,573.22
1209,574.32
1210,575.63
1211,581.7
1212,581.31
1213,586.75
1214,583.41
1215,580.18
1216,577.76
1217,579.65
1218,569.95
1219,573.91
1220,574.11
1221,577.5
1222,575.47
1223,572.3
1224,575.54
1225,598.21
1226,608.63
1227,606.59
1228,610.44
1229,614.54
1230,626.32
1231,622.86
1232,623.51
1233,606.72
1234,608.24
1235,609.24
1236,610.68
1237,607.16
1238,606.97
1239,605.98
1240,609.87
1241,609.23
1242,608.31
1243,597.15
1244,596.3
1245,602.84
1246,602.63
1247,600.83
1248,608.04
1249,606.17
1250,604.73
1251,605.69
1252,609.73
1253,613.98
1254,610.89
1255,612.13
1256,610.2
1257,612.51
1258,613.02
1259,617.12
1260,619.11
1261,616.75
1262,618.99
1263,641.07
1264,636.19
1265,636.79
1266,640.38
1267,638.65
1268,641.63
1269,639.19
1270,637.96
1271,630.52
1272,630.86
1273,632.83
1274,657.29
1275,657.07
1276,653.76
1277,657.59
1278,678.3
1279,688.31
1280,689.65
1281,714.48
1282,701.86
1283,700.97
1284,729.79
1285,740.83
1286,688.7
1287,703.23
1288,703.42
1289,711.52
1290,703.13
1291,709.85
1292,723.27
1293,715.53
1294,716.41
1295,705.05
1296,702.03
1297,705.02
1298,711.62
1299,744.2
1300,740.98
1301,751.59
1302,751.62
1303,731.03
1304,739.25
1305,751.35
1306,744.59
1307,740.29
1308,741.65
1309,735.38
1310,732.03
1311,735.81
1312,735.6
1313,745.69
1314,756.77
1315,777.94
1316,771.16
1317,773.87
1318,758.7
1319,764.22
1320,768.13
1321,770.81
1322,772.79
1323,774.65
1324,769.73
1325,780.09
1326,780.56
1327,781.48
1328,778.09
1329,784.91
1330,790.83
1331,790.53
1332,792.71
1333,800.88
1334,834.28
1335,864.54
1336,921.98
1337,898.82
1338,896.18
1339,907.61
1340,933.2
1341,975.92
1342,973.5
1343,961.24
1344,963.74
1345,998.33
1346,1021.75
1347,1043.84
1348,1154.73
1349,1013.38
1350,902.2
1351,908.59
1352,911.2
1353,902.83
1354,907.68
1355,777.76
1356,804.83
1357,823.98
1358,818.41
1359,821.8
1360,831.53
1361,907.94
1362,886.62
1363,899.07
1364,895.03
1365,921.79
1366,924.67
1367,921.01
1368,892.69
1369,901.54
1370,917.59
1371,919.75
1372,921.59
1373,919.5
1374,920.38
1375,970.4
1376,989.02
1377,1011.8
1378,1029.91
1379,1042.9
1380,1027.34
1381,1038.15
1382,1061.35
1383,1063.07
1384,994.38
1385,988.67
1386,1004.45
1387,999.18
1388,990.64
1389,1004.55
1390,1007.48
1391,1027.44
1392,1046.21
1393,1054.42
1394,1047.87
1395,1079.98
1396,1115.3
1397,1117.44
1398,1166.72
1399,1173.68
1400,1143.84
1401,1165.2
1402,1179.97
1403,1179.97
1404,1222.5
1405,1251.01
1406,1274.99
1407,1255.15
1408,1267.12
1409,1272.83
1410,1223.54
1411,1150
1412,1188.49
1413,1116.72
1414,1175.83
1415,1221.38
1416,1231.92
1417,1240
1418,1249.61
1419,1187.81
1420,1100.23
1421,973.82
1422,1036.74
1423,1054.23
1424,1120.54
1425,1049.14
1426,1038.59
1427,937.52
1428,972.78
1429,966.72
1430,1045.77
1431,1047.15
1432,1039.97
1433,1026.43
1434,1071.79
1435,1080.5
1436,1102.17
1437,1143.81
1438,1133.25
1439,1124.78
1440,1182.68
1441,1176.9
1442,1175.95
1443,1187.87
1444,1187.13
1445,1205.01
1446,1200.37
1447,1169.28
1448,1167.54
1449,1172.52
1450,1182.94
1451,1193.91
1452,1211.67
1453,1210.29
1454,1229.08
1455,1222.05
1456,1231.71
1457,1207.21
1458,1250.15
1459,1265.49
1460,1281.08
1461,1317.73
1462,1316.48
1463,1321.79
1464,1347.89
1465,1421.6
1466,1452.82
1467,1490.09
1468,1537.67
1469,1555.45
1470,1578.8
1471,1596.71
1472,1723.35
1473,1755.36
1474,1787.13
1475,1848.57
1476,1724.24
1477,1804.91
1478,1808.91
1479,1738.43
1480,1734.45
1481,1839.09
1482,1888.65
1483,1987.71
1484,2084.73
1485,2041.2
1486,2173.4
1487,2320.42
1488,2443.64
1489,2304.98
1490,2202.42
1491,2038.87
1492,2155.8
1493,2255.61
1494,2175.47
1495,2286.41
1496,2407.88
1497,2488.55
1498,2515.35
1499,2511.81
1500,2686.81
1501,2863.2
1502,2732.16
1503,2805.62
1504,2823.81
1505,2947.71
1506,2958.11
1507,2659.63
1508,2717.02
1509,2506.37
1510,2464.58
1511,2518.56
1512,2655.88
1513,2548.29
1514,2589.6
1515,2721.79
1516,2689.1
1517,2705.41
1518,2744.91
1519,2608.72
1520,2589.41
1521,2478.45
1522,2552.45
1523,2574.79
1524,2539.32
1525,2480.84
1526,2434.55
1527,2506.47
1528,2564.06
1529,2601.64
1530,2601.99
1531,2608.56
1532,2518.66
1533,2571.34
1534,2518.44
1535,2372.56
1536,2337.79
1537,2398.84
1538,2357.9
1539,2233.34
1540,1998.86
1541,1929.82
1542,2228.41
1543,2318.88
1544,2273.43
1545,2817.6
1546,2667.76
1547,2810.12
1548,2730.4
1549,2754.86
1550,2576.48
1551,2529.45
1552,2671.78
1553,2809.01
1554,2726.45
1555,2757.18
1556,2875.34
1557,2718.26
1558,2710.67
1559,2804.73
1560,2895.89
1561,3252.91
1562,3213.94
1563,3378.94
1564,3419.94
1565,3342.47
1566,3381.28
1567,3650.62
1568,3884.71
1569,4073.26
1570,4325.13
1571,4181.93
1572,4376.63
1573,4331.69
1574,4160.62
1575,4193.7
1576,4087.66
1577,4001.74
1578,4100.52
1579,4151.52
1580,4334.68
1581,4371.6
1582,4352.4
1583,4382.88
1584,4382.66
1585,4579.02
1586,4565.3
1587,4703.39
1588,4892.01
1589,4578.77
1590,4582.96
1591,4236.31
1592,4376.53
1593,4597.12
1594,4599.88
1595,4228.75
1596,4226.06
1597,4122.94
1598,4161.27
1599,4130.81
1600,3882.59
1601,3154.95
1602,3637.52
1603,3625.04
1604,3582.88
1605,4065.2
1606,3924.97
1607,3905.95
1608,3631.04
1609,3630.7
1610,3792.4
1611,3682.84
1612,3926.07
1613,3892.35
1614,4200.67
1615,4174.73
1616,4163.07
1617,4338.71
1618,4403.74
1619,4409.32
1620,4317.48
1621,4229.36
1622,4328.41
1623,4370.81
1624,4426.89
1625,4610.48
1626,4772.02
1627,4781.99
1628,4826.48
1629,5446.91
1630,5647.21
1631,5831.79
1632,5678.19
1633,5725.59
1634,5605.51
1635,5590.69
1636,5708.52
1637,6011.45
1638,6031.6
1639,6008.42
1640,5930.32
1641,5526.64
1642,5750.8
1643,5904.83
1644,5780.9
1645,5753.09
1646,6153.85
1647,6130.53
1648,6468.4
1649,6767.31
1650,7078.5
1651,7207.76
1652,7379.95
1653,7407.41
1654,7022.76
1655,7144.38
1656,7459.69
1657,7143.58
1658,6618.14
1659,6357.6
1660,5950.07
1661,6559.49
1662,6635.75
1663,7315.54
1664,7871.69
1665,7708.99
1666,7790.15
1667,8036.49
1668,8200.64
1669,8071.26
1670,8253.55
1671,8038.77
1672,8253.69
1673,8790.92
1674,9330.55
1675,9818.35
1676,10058.8
1677,9888.61
1678,10233.6
1679,10975.6
1680,11074.6
1681,11323.2
1682,11657.2
1683,11916.7
1684,14291.5
1685,17899.7
1686,16569.4
1687,15178.2
1688,15455.4
1689,16936.8
1690,17415.4
1691,16408.2
1692,16564
1693,17706.9
1694,19497.4
1695,19140.8
1696,19114.2
1697,17776.7
1698,16624.6
1699,15802.9
1700,13831.8
1701,14699.2
1702,13925.8
1703,14026.6
1704,16099.8
1705,15838.5
1706,14606.5
1707,14656.2
1708,12952.2
1709,14156.4
1710,13657.2
1711,14982.1
1712,15201
1713,15599.2
1714,17429.5
1715,17527
1716,16477.6
1717,15170.1
1718,14595.4
1719,14973.3
1720,13405.8
1721,13980.6
1722,14360.2
1723,13772
1724,13819.8
1725,11490.5
1726,11188.6
1727,11474.9
1728,11607.4
1729,12899.2
1730,11600.1
1731,10931.4
1732,10868.4
1733,11359.4
1734,11259.4
1735,11171.4
1736,11440.7
1737,11786.3
1738,11296.4
1739,10106.3
1740,10221.1
1741,9170.54
1742,8830.75
1743,9174.91
1744,8277.01
1745,6955.27
1746,7754
1747,7621.3
1748,8265.59
1749,8736.98
1750,8621.9
1751,8129.97
1752,8926.57
1753,8598.31
1754,9494.63
1755,10166.4
1756,10233.9
1757,11112.7
1758,10551.8
1759,11225.3
1760,11403.7
1761,10690.4
1762,10005
1763,10301.1
1764,9813.07
1765,9664.73
1766,10366.7
1767,10725.6
1768,10397.9
1769,10951
1770,11086.4
1771,11489.7
1772,11512.6
1773,11573.3
1774,10779.9
1775,9965.57
1776,9395.01
1777,9337.55
1778,8866
1779,9578.63
1780,9205.12
1781,9194.85
1782,8269.81
1783,8300.86
1784,8338.35
1785,7916.88
1786,8223.68
1787,8630.65
1788,8913.47
1789,8929.28
1790,8728.47
1791,8879.62
1792,8668.12
1793,8495.78
1794,8209.4
1795,7833.04
1796,7954.48
1797,7165.7
1798,6890.52
1799,6973.53
1800,6844.23
1801,7083.8
1802,7456.11
1803,6853.84
1804,6811.47
1805,6636.32
1806,6911.09
1807,7023.52
1808,6770.73
1809,6834.76
1810,6968.32
1811,7889.25
1812,7895.96
1813,7986.24
1814,8329.11
1815,8058.67
1816,7902.09
1817,8163.42
1818,8294.31
1819,8845.83
1820,8895.58
1821,8802.46
1822,8930.88
1823,9697.5
1824,8845.74
1825,9281.51
1826,8987.05
1827,9348.48
1828,9419.08
1829,9240.55
1830,9119.01
1831,9235.92
1832,9743.86
1833,9700.76
1834,9858.15
1835,9654.8
1836,9373.01
1837,9234.82
1838,9325.18
1839,9043.94
1840,8441.49
1841,8504.89
1842,8723.94
1843,8716.79
1844,8510.38
1845,8368.83
1846,8094.32
1847,8250.97
1848,8247.18
1849,8513.25
1850,8418.99
1851,8041.78
1852,7557.82
1853,7587.34
1854,7480.14
1855,7355.88
1856,7368.22
1857,7135.99
1858,7472.59
1859,7406.52
1860,7494.17
1861,7541.45
1862,7643.45
1863,7720.25
1864,7514.47
1865,7633.76
1866,7653.98
1867,7678.24
1868,7624.92
1869,7531.98
1870,6786.02
1871,6906.92
1872,6582.36
1873,6349.9
1874,6675.35
1875,6456.58
1876,6550.16
1877,6499.27
1878,6734.82
1879,6769.94
1880,6776.55
1881,6729.74
1882,6083.69
1883,6162.48
1884,6173.23
1885,6249.18
1886,6093.67
1887,6157.13
1888,5903.44
1889,6218.3
1890,6404
1891,6385.82
1892,6614.18
1893,6529.59
1894,6597.55
1895,6639.14
1896,6673.5
1897,6856.93
1898,6773.88
1899,6741.75
1900,6329.95
1901,6394.71
1902,6228.81
1903,6238.05
1904,6276.12
1905,6359.64
1906,6741.75
1907,7321.04
1908,7370.78
1909,7466.86
1910,7354.13
1911,7419.29
1912,7418.49
1913,7711.11
1914,8424.27
1915,8181.39
1916,7951.58
1917,8165.01
1918,8192.15
1919,8218.46
1920,8180.48
1921,7780.44
1922,7624.91
1923,7567.15
1924,7434.39
1925,7032.85
1926,7068.48
1927,6951.8
1928,6753.12
1929,6305.8
1930,6568.23
1931,6184.71
1932,6295.73
1933,6322.69
1934,6297.57
1935,6199.71
1936,6308.52
1937,6334.73
1938,6580.63
1939,6423.76
1940,6506.07
1941,6308.53
1942,6488.76
1943,6376.71
1944,6534.88
1945,6719.96
1946,6763.19
1947,6707.26
1948,6884.64
1949,7096.28
1950,7047.16
1951,6978.23
1952,7037.58
1953,7193.25
1954,7272.72
1955,7260.06
1956,7361.66
1957,6792.83
1958,6529.17
1959,6467.07
1960,6225.98
1961,6300.86
1962,6329.7
1963,6321.2
1964,6351.8
1965,6517.31
1966,6512.71
1967,6543.2
1968,6517.18
1969,6281.2
1970,6371.3
1971,6398.54
1972,6519.67
1973,6734.95
1974,6721.98
1975,6710.63
1976,6595.41
1977,6446.47
1978,6495
1979,6676.75
1980,6644.13
1981,6601.96
1982,6625.56
1983,6589.62
1984,6556.1
1985,6502.59
1986,6576.69
1987,6622.48
1988,6588.31
1989,6602.95
1990,6652.23
1991,6642.64
1992,6585.53
1993,6256.24
1994,6274.58
1995,6285.99
1996,6290.93
1997,6596.54
1998,6596.11
1999,6544.43
2000,6476.71
2001,6465.41
2002,6489.19
2003,6482.35
2004,6487.16
2005,6475.74
2006,6495.84
2007,6476.29
2008,6474.75
2009,6480.38
2010,6486.39
2011,6332.63
2012,6334.27
2013,6317.61
2014,6377.78
2015,6388.44
2016,6361.26
2017,6376.13
2018,6419.66
2019,6461.01
2020,6530.14
2021,6453.72
2022,6385.62
2023,6409.22
2024,6411.27
2025,6371.27
2026,6359.49
2027,5738.35
2028,5648.03
2029,5575.55
2030,5554.33
2031,5623.54
2032,4871.49
2033,4451.87
2034,4602.17
2035,4365.94
2036,4347.11
2037,3880.76
2038,4009.97
2039,3779.13
2040,3820.72
2041,4257.42
2042,4278.85
2043,4017.27
2044,4214.67
2045,4139.88
2046,3894.13
2047,3956.89
2048,3753.99
2049,3521.1
2050,3419.94
2051,3476.11
2052,3614.23
2053,3502.66
2054,3424.59
2055,3486.95
2056,3313.68
